profile_id,display_label,domain,term_type,curated_umbrella,lexicon_provenance,candidate_origins,evidence_count,source_count,latest_year,declared_confidence_0_10,declared_disposition,evidence_snippets,standardization_disposition,standardized_label,concept_id,source_vocabulary,semantic_types,match_method,normalization_confidence_0_10,normalization_reason,mesh_umbrella,public_umbrella,umbrella_method
debe2b0f-74ba-4793-a0b1-8a7747df712d,Magnetic Resonance Imaging,medical,method,Neuroimaging and Medical Imaging,linkedin_expertise_lexicon_v1,linkedin_experience_description_current,1,1,2026,7.95,publish,"Designing and establishing complex novel setups to test elicited biological effects of focused ultrasound in real-time in vivo -Conducting pre-clinical MRI-guided focused ultrasound ablation studies as a clinical trial analogue -Supervising and assisting students and colleagues in various projects in terms of small-animal surgeries, experimental setup, pre-clinical studies, and data analysis (MATLAB, ImageJ, Fluoview) -2 international conference presentations, 6 manuscripts currently in-preparation",accepted,Magnetic Resonance Imaging,C0024485,MSH,Diagnostic Procedure,umls_exact,10.0,filtered UMLS concept with curated HBI umbrella,Imaging and Diagnostics,Neuroimaging and Medical Imaging,versioned LinkedIn expertise lexicon
df6cc404-4b74-4055-ab48-e3d1530e133b,Pain,medical,research_area,Pain and Sensory Systems,linkedin_expertise_lexicon_v1,linkedin_experience_description_current,1,1,2026,7.95,publish,"As a Nursing Assistant, my role was to support the Registered Nurse shift lead, my team members and clients. A day in the position included keeping clients engaged and enriched mentally, physically, socially, and emotionally. I had to be aware of and sensitive to my clients pain, mobility, and cultural backgrounds, and approach every interaction with compassion. Responsibilities included: ○ Assisting clients with activities of daily living ○ Safeguarding clients by following health and safety policies ○ Charting client behaviour and activities ○ Adhere to company policies and legal regulations",review,Pain,C0030193,MSH,Sign or Symptom,umls_exact,9.6,medical UMLS concept found; HBI umbrella requires review,,Pain and Sensory Systems,versioned LinkedIn expertise lexicon
df941247-edec-4b67-905f-47bff6537d34,Parkinson Disease,medical,research_area,Neurological and Neurodegenerative Disorders,linkedin_expertise_lexicon_v1,linkedin_experience_description_current | linkedin_publication_description | linkedin_publication_title,3,3,2026,9.25,publish,"Researching at the Foothills Medical Hospital Department of Geriatrics under Dr. Zahra Goodarzi and Dr. Jacqueline McMillan, resulting in publication of a systematic review and meta-analysis on Parkinson’s Disease and Frailty and works in progress on Suicidality in the Elderly and a Clinical Pathway for Anxiety in Long-Term Care. Currently leading Development of a Clinical Pathway for Anxiety in Long-Term Care. This research project employs a Delphi Procedure to optimize clinical care for residents with anxiety in long-term care. A member of the Interdisciplinary Aging Club, designed to give s || Frailty in Parkinson's disease: A systematic review and meta-analysis || A systematic review of the literature for concurrent Parkinson's Disease and frailty. Frailty prevalence, screening tools, and associations in patients with Parkinson's disease were the outcomes.",accepted,Parkinson Disease,C0030567,MSH,Disease or Syndrome,umls_exact,10.0,filtered UMLS concept with curated HBI umbrella,Neurological Disorders,Neurological and Neurodegenerative Disorders,versioned LinkedIn expertise lexicon
df941247-edec-4b67-905f-47bff6537d34,Pharmacology,medical,research_area,Pharmacology and Therapeutics,linkedin_expertise_lexicon_v1,linkedin_experience_description_recent | linkedin_experience_title_recent,2,2,2020,8.75,publish,"Course-Acquired (Research) Experience - Pharmacology | The University of British Columbia || Knowledgeable in in-vivo, in-vitro and ex-vivo pharmacology techniques and concepts in a variety of model organisms such as rats and rabbits, including therapeutics. Proficient in both written and verbal communication of results.",review,Network Pharmacology,C5544472,MSH,Research Activity,umls_words,8.21,broad UMLS words result retained for manual review,,Pharmacology and Therapeutics,versioned LinkedIn expertise lexicon
df941247-edec-4b67-905f-47bff6537d34,Anxiety Disorders,medical,research_area,Mental Health and Psychiatry,linkedin_expertise_lexicon_v1,linkedin_experience_description_current,1,1,2026,7.95,publish,"Researching at the Foothills Medical Hospital Department of Geriatrics under Dr. Zahra Goodarzi and Dr. Jacqueline McMillan, resulting in publication of a systematic review and meta-analysis on Parkinson’s Disease and Frailty and works in progress on Suicidality in the Elderly and a Clinical Pathway for Anxiety in Long-Term Care. Currently leading Development of a Clinical Pathway for Anxiety in Long-Term Care. This research project employs a Delphi Procedure to optimize clinical care for residents with anxiety in long-term care. A member of the Interdisciplinary Aging Club, designed to give s",accepted,Anxiety Disorders,C0003469,MSH,Mental or Behavioral Dysfunction,umls_exact,10.0,filtered UMLS concept with curated HBI umbrella,Mental Health,Mental Health and Psychiatry,versioned LinkedIn expertise lexicon
df941247-edec-4b67-905f-47bff6537d34,Brain Injury,medical,research_area,Neurological and Neurodegenerative Disorders,linkedin_expertise_lexicon_v1,linkedin_experience_description_current,1,1,2026,7.95,publish,"Research assistant in PEMRAP (Pediatric Emergency Medical Research Associates Program) at the Alberta Children’s Hospital Emergency Department. Screened and enrolled patient participants in clinical research, ranging from BIKE (bike accidents) and PRIMED (appendicitis “fingerprints”) to KOALA (child traumatic brain injury neuroplasticity) and EPIC (E. Coli antibody) studies.",accepted,Brain Injuries,C0270611,MSH,Injury or Poisoning,umls_exact,9.73,filtered UMLS concept with curated HBI umbrella,Brain Injury and Neurotrauma,Neurological and Neurodegenerative Disorders,versioned LinkedIn expertise lexicon
df941247-edec-4b67-905f-47bff6537d34,Clinical Research,health,method,Clinical and Translational Research,linkedin_expertise_lexicon_v1,linkedin_experience_description_current,1,1,2026,7.95,publish,"Research assistant in PEMRAP (Pediatric Emergency Medical Research Associates Program) at the Alberta Children’s Hospital Emergency Department. Screened and enrolled patient participants in clinical research, ranging from BIKE (bike accidents) and PRIMED (appendicitis “fingerprints”) to KOALA (child traumatic brain injury neuroplasticity) and EPIC (E. Coli antibody) studies.",review,Clinical Study,C0008972,MSH,Research Activity,umls_exact,9.33,medical UMLS concept found; HBI umbrella requires review,,Clinical and Translational Research,versioned LinkedIn expertise lexicon
df941247-edec-4b67-905f-47bff6537d34,Health Services,medical,research_area,,hbi_hybrid_accepted | hbi_hybrid_accepted,linkedin_experience_description_current,1,1,2026,7.95,publish,"Research assistant through the INtegrated Student Program In Research Education (INSPIRE) of Dr. Srigley, a medical microbiologist and Corporate Director of Infection Prevention and Control at the Provincial Health Services Authority, with an audit-based project centred around patient, family and visitor hand hygiene on medical-surgical inpatient units at the BC Children’s Hospital. Drafted a formal report for implementation of a campus-wide hand hygiene program.",review,Health Services,D006296,MSH,,mesh_fallback,10.0,local MeSH fallback after broad UMLS candidate search,,,
df941247-edec-4b67-905f-47bff6537d34,Biostatistics,health,research_area,Population and Public Health,linkedin_expertise_lexicon_v1,linkedin_experience_description_recent,1,1,2020,6.95,publish,"DNA extraction, digestion with restriction enzymes, PCR methods and gel electrophoresis. Standardized cloning procedures. Measured the effect on behavior in pillbugs due to osmoregulation by adjusting salinity (2018). Learned the general experimental method as well as presentation skills, proper citation and biostatistics.",review,Biostatistics,C2717898,MSH,Research Activity,umls_exact,9.33,medical UMLS concept found; HBI umbrella requires review,,Population and Public Health,versioned LinkedIn expertise lexicon
df941247-edec-4b67-905f-47bff6537d34,Therapeutics,medical,research_area,Pharmacology and Therapeutics,linkedin_expertise_lexicon_v1,linkedin_experience_description_recent,1,1,2020,6.95,publish,"Knowledgeable in in-vivo, in-vitro and ex-vivo pharmacology techniques and concepts in a variety of model organisms such as rats and rabbits, including therapeutics. Proficient in both written and verbal communication of results.",accepted,Therapeutics,C0087111,MSH,Therapeutic or Preventive Procedure,umls_exact,9.73,filtered UMLS concept with curated HBI umbrella,Pharmacology and Therapeutics,Pharmacology and Therapeutics,versioned LinkedIn expertise lexicon
e08e3686-313b-4b16-a632-07ecfb926907,Immunohistochemisty,unmapped,candidate,,dynamic_explicit_phrase,linkedin_skill,1,1,0,9.75,publish,Immunohistochemisty,unresolved,,,,,,0.0,no sufficiently similar medical UMLS or MeSH concept,,,
e08e3686-313b-4b16-a632-07ecfb926907,Astrocytes,medical,research_area,Neuroscience,linkedin_expertise_lexicon_v1,linkedin_about,1,1,0,8.55,publish,"Hi my name is Matthew Komori. I am a third year Kinesiology BSc student at the University of Calgary. I find the human body so fascinating and integrative and I have always had a passion for sports. Specifically, I played competitive volleyball, winning many provincial titles and one national championship. Now, Im currently the head coach for a volleyball club in Calgary, owned by one of my former coaches. Coaching has been incredibly rewardingI love working with kids and seeing them learn, grow, and have fun through sport. In addition to volleyball, I also teach swimming and work as a lifegua",review,Astrocytes,C0004112,MSH,Cell,umls_exact,9.83,medical UMLS concept found; HBI umbrella requires review,,Neuroscience,versioned LinkedIn expertise lexicon
e08e3686-313b-4b16-a632-07ecfb926907,Mental Health,medical,research_area,Mental Health and Psychiatry,linkedin_expertise_lexicon_v1,linkedin_about,1,1,0,8.55,publish,"Hi my name is Matthew Komori. I am a third year Kinesiology BSc student at the University of Calgary. I find the human body so fascinating and integrative and I have always had a passion for sports. Specifically, I played competitive volleyball, winning many provincial titles and one national championship. Now, Im currently the head coach for a volleyball club in Calgary, owned by one of my former coaches. Coaching has been incredibly rewardingI love working with kids and seeing them learn, grow, and have fun through sport. In addition to volleyball, I also teach swimming and work as a lifegua",accepted,Mental Health,C0025353,MSH,Mental Process,umls_exact,9.53,filtered UMLS concept with curated HBI umbrella,Mental Health,Mental Health and Psychiatry,versioned LinkedIn expertise lexicon
e08e3686-313b-4b16-a632-07ecfb926907,Research Design,health,method,Research Methods and Practice,linkedin_expertise_lexicon_v1,linkedin_about,1,1,0,8.55,publish,"Hi my name is Matthew Komori. I am a third year Kinesiology BSc student at the University of Calgary. I find the human body so fascinating and integrative and I have always had a passion for sports. Specifically, I played competitive volleyball, winning many provincial titles and one national championship. Now, Im currently the head coach for a volleyball club in Calgary, owned by one of my former coaches. Coaching has been incredibly rewardingI love working with kids and seeing them learn, grow, and have fun through sport. In addition to volleyball, I also teach swimming and work as a lifegua",review,Research Design,C0035171,MSH,Research Activity,umls_exact,9.33,medical UMLS concept found; HBI umbrella requires review,,Research Methods and Practice,versioned LinkedIn expertise lexicon
